index,nrLayers,nrNodes,nrEdges,objectiveValue,timeElapsed
753,6,180,3543,253.718,0.0434092
754,6,180,3219,286.188,0.0559059
755,6,180,3856,449.634,0.0538804
756,6,200,1379,143.868,0.0285326
757,6,200,713,230.784,0.0356014
758,6,200,822,344.103,0.0719147
759,6,200,919,474.821,0.0805444
760,6,200,2052,143.908,0.0728079
761,6,200,1278,226.398,0.06478
762,6,200,1296,304.205,0.120511
763,6,200,1857,417.811,0.0711929
764,6,200,2716,161.296,0.0591864
765,6,200,1141,239.098,0.0606392
766,6,200,1540,299.167,0.130641
767,6,200,2184,470.125,0.294653
768,6,200,2249,145.46,0.0274836
769,6,200,3002,257.206,0.0712958
770,6,200,2483,339.876,0.0583921
771,6,200,2783,454.277,0.139178
772,6,200,2729,121.067,0.148193
773,6,200,2551,189.288,0.101913
774,6,200,2158,317.6,0.118777
775,6,200,2359,423.58,0.168261
776,6,200,3873,112.701,0.044408
777,6,200,4384,250.942,0.0750772
778,6,200,2657,276.797,0.124443
779,6,200,3606,418.263,0.102456
780,6,200,4288,93.7365,0.0288366
781,6,200,4378,244.397,0.0518303
782,6,200,4672,335,0.0543032
783,6,200,4732,429.761,0.135102
784,7,80,164,133.812,0.00153446
785,7,80,153,224.923,0.0014386
786,7,80,156,342.964,0.00237939
787,7,80,149,439.714,0.00268323
788,7,80,254,192.56,0.00434745
789,7,80,244,285.234,0.00508404
790,7,80,198,407.5,0.00447234
791,7,80,222,378.556,0.00465878
792,7,80,333,146.629,0.00454443
793,7,80,314,268.065,0.00753297
794,7,80,320,319.864,0.00950963
795,7,80,300,428.672,0.00612769
796,7,80,303,156.273,0.00296786
797,7,80,379,232.512,0.00614335
798,7,80,356,372.765,0.00533404
799,7,80,429,521.138,0.0061544
800,7,80,439,151.833,0.0041957
801,7,80,394,254.406,0.00506166
802,7,80,475,306.014,0.0040778
803,7,80,478,409.743,0.00800488
804,7,80,559,97.3125,0.00398
805,7,80,574,232.648,0.00354032
806,7,80,557,259.616,0.00577626
807,7,80,567,498.137,0.00469144
808,7,80,656,153.622,0.00277079
809,7,80,640,212.836,0.00320282
810,7,80,655,279.623,0.00465436
811,7,80,665,471.118,0.00486478
812,7,100,244,202.889,0.00352977
813,7,100,230,219.373,0.00334802
814,7,100,252,305.714,0.00481356
815,7,100,278,437.936,0.00620528
816,7,100,371,104.957,0.00828891
817,7,100,376,226.356,0.00850374
818,7,100,346,392.873,0.0076031
819,7,100,347,426.7,0.0102994
820,7,100,372,165.65,0.00645247
821,7,100,526,252.185,0.00618152
822,7,100,435,358.135,0.00710222
823,7,100,512,494.99,0.0162342
824,7,100,628,156.155,0.00674561
825,7,100,589,245.72,0.0107322
826,7,100,632,352.458,0.012279
827,7,100,633,426.63,0.025314
828,7,100,700,151.24,0.0104927
829,7,100,811,237.828,0.00660832
830,7,100,759,315.914,0.024616
831,7,100,739,458.525,0.0173037
832,7,100,911,140.288,0.00746464
833,7,100,947,206.784,0.0058007
834,7,100,684,367.545,0.00578556
835,7,100,841,433.655,0.0110837
836,7,100,960,95.759,0.0168576
837,7,100,946,256.044,0.00661666
838,7,100,982,354.83,0.00713986
839,7,100,935,424.269,0.00715154
840,7,120,336,184.364,0.00650641
841,7,120,350,246.349,0.00654486
842,7,120,329,272.869,0.00758627
843,7,120,403,436.11,0.0120072
844,7,120,503,139.31,0.0105666
845,7,120,593,218.364,0.0179528
846,7,120,638,283.59,0.017955
847,7,120,448,459.833,0.0185477
848,7,120,705,151.099,0.0130191
849,7,120,739,193.128,0.0177528
850,7,120,828,342.293,0.0238495
851,7,120,615,412.132,0.028082
852,7,120,755,151.207,0.0145204
853,7,120,1001,238.898,0.0111285
854,7,120,939,354.851,0.0223978
855,7,120,817,393.901,0.0174254
856,7,120,1245,60.4684,0.0088085
857,7,120,1078,228.421,0.0126316
858,7,120,1032,336.264,0.0160784
859,7,120,1107,367.496,0.0149273
860,7,120,1159,116.745,0.00991443
861,7,120,1384,211.664,0.013026
862,7,120,1418,302.8,0.0133349
863,7,120,1187,439.018,0.0137904
864,7,120,1349,161.519,0.0115388
865,7,120,1138,233.635,0.0173363
866,7,120,1409,343.574,0.0135377
867,7,120,1208,435.267,0.0124167
868,7,140,484,180.216,0.0137866
869,7,140,450,253.45,0.0147702
870,7,140,416,352.041,0.0203323
871,7,140,472,416.521,0.0209569
872,7,140,556,203.75,0.0145632
873,7,140,511,181.756,0.0178681
874,7,140,643,268.37,0.0270693
875,7,140,756,429.897,0.0365386
876,7,140,801,164.544,0.025067
877,7,140,865,212.058,0.0185414
878,7,140,880,378.023,0.0645867
879,7,140,1073,394.115,0.0331472
880,7,140,1264,138.571,0.0277906
881,7,140,737,225.771,0.0367749
882,7,140,985,368.163,0.029482
883,7,140,1181,423.075,0.0328748
884,7,140,1081,123.823,0.0300579
885,7,140,1383,276.44,0.0162928
886,7,140,1570,332.189,0.0277983
887,7,140,1345,439.932,0.0323038
888,7,140,1728,145.057,0.0110623
889,7,140,1621,244.438,0.0271518
890,7,140,1283,328.546,0.0321499
891,7,140,1236,519.953,0.0320385
892,7,140,2318,144.938,0.00948807
893,7,140,2414,190.948,0.0200967
894,7,140,1860,264.341,0.014651
895,7,140,1260,481.068,0.0278327
896,7,160,459,191.046,0.0205356
897,7,160,645,233.367,0.0236501
898,7,160,440,314.056,0.0248333
899,7,160,645,464.696,0.039586
900,7,160,988,128.719,0.0418786
901,7,160,1068,201.712,0.0468335
902,7,160,1167,381.559,0.0356414
903,7,160,791,444.303,0.0738155
904,7,160,1214,102.04,0.0378956
905,7,160,1268,206.554,0.0300155
906,7,160,831,289.294,0.0349971
907,7,160,1434,452.992,0.0867292
908,7,160,1019,131.598,0.0312002
909,7,160,1205,231.56,0.0277325
910,7,160,1544,306.444,0.0354956
911,7,160,1429,466.851,0.0569929
912,7,160,1999,135.38,0.0219066
913,7,160,1977,217.132,0.0323637
914,7,160,1665,374.158,0.0350433
915,7,160,2056,443.26,0.0554603
916,7,160,1689,105.788,0.0384814
917,7,160,1313,316.764,0.0465927
918,7,160,1428,326.362,0.056151
919,7,160,1675,409.388,0.0552619
920,7,160,2796,130.199,0.0174367
921,7,160,2733,226.961,0.0289358
922,7,160,2272,319.607,0.0271256
923,7,160,2370,444.654,0.0453542
924,7,180,860,143.523,0.0168994
925,7,180,661,247.25,0.033563
926,7,180,670,351.788,0.0353375
927,7,180,664,419.081,0.0461383
928,7,180,1434,131.858,0.0381826
929,7,180,1329,274.72,0.0797438
930,7,180,1128,314.619,0.102225
931,7,180,1040,377.453,0.074499
932,7,180,1376,125.127,0.0423249
933,7,180,1482,230.866,0.119668
934,7,180,1710,294.994,0.0701703
935,7,180,807,412.591,0.0800537
936,7,180,2079,97.9197,0.0569359
937,7,180,2589,178.713,0.0782457
938,7,180,2484,290.593,0.042521
939,7,180,1817,429.965,0.0918117
940,7,180,2523,133.984,0.0654724
941,7,180,2257,233.53,0.0338813
942,7,180,2219,352.726,0.0492537
943,7,180,2602,450.69,0.232536
944,7,180,2877,103.552,0.0273666
945,7,180,2459,231.299,0.0699274
946,7,180,2076,330.988,0.0316691
947,7,180,2247,375.713,0.0486083
948,7,180,2643,114.784,0.0364419
949,7,180,3478,224.5,0.0981751
950,7,180,3626,351.802,0.0789687
951,7,180,4149,376.91,0.0821175
952,7,200,659,229.775,0.0377061
953,7,200,904,239.092,0.0437028
954,7,200,503,401.609,0.0333872
955,7,200,859,436.835,0.0460155
956,7,200,1301,154.957,0.116567
957,7,200,1376,193.813,0.0596136
958,7,200,1285,353.563,0.0982252
959,7,200,1105,427.023,0.16963
960,7,200,2178,131.331,0.0709449
961,7,200,1918,250.542,0.121225
962,7,200,1184,323.366,0.062434
963,7,200,2306,422.571,0.102284
964,7,200,2950,125.989,0.0563437
965,7,200,2962,212.8,0.106041
966,7,200,2370,353.899,0.179192
967,7,200,2177,423.463,0.355976
968,7,200,2164,120.957,0.0469567
969,7,200,2928,242.308,0.058212
970,7,200,2335,256.804,0.0973574
971,7,200,3380,422.376,0.264384
972,7,200,3535,123.862,0.0505761
973,7,200,2902,189.063,0.0338187
974,7,200,2373,329.651,0.171113
975,7,200,3675,453.144,0.111075
976,7,200,4862,114.745,0.0360535
977,7,200,4329,267.011,0.0850275
978,7,200,3820,351.392,0.120625
979,7,200,3920,439.399,0.0840811
980,8,80,140,229.567,0.00141798
981,8,80,137,235.893,0.00142229
982,8,80,138,333.033,0.00189433
983,8,80,139,591.586,0.00261332
984,8,80,205,189.353,0.00296761
985,8,80,195,297.867,0.00538796
986,8,80,201,448.773,0.00508273
987,8,80,186,367.027,0.00532611
988,8,80,284,138.833,0.00576945
989,8,80,274,219.051,0.00497519
990,8,80,292,340.28,0.00685158
991,8,80,295,545.567,0.00635953
992,8,80,327,145.375,0.00540194
993,8,80,352,278.237,0.0042297
994,8,80,357,346.81,0.00926885
995,8,80,355,413.935,0.00402408
996,8,80,411,122.449,0.00470131
997,8,80,428,211.375,0.00745026
998,8,80,424,312.947,0.00442912
999,8,80,424,436.808,0.00773892
1000,8,80,504,137.794,0.00478397
1001,8,80,428,280.705,0.00458693
1002,8,80,504,256.247,0.00459519
1003,8,80,518,434.934,0.00551407
1004,8,80,574,73.1475,0.00597621
1005,8,80,560,276.2,0.00705116
1006,8,80,548,345.786,0.00387869
1007,8,80,584,390.821,0.0056952
1008,8,100,198,155.55,0.00243247
1009,8,100,228,142.76,0.00434561
1010,8,100,227,301.736,0.00626237
1011,8,100,197,465.733,0.00824038
1012,8,100,337,115.744,0.00472977
1013,8,100,363,244.267,0.00868595
1014,8,100,337,388.267,0.0117737
1015,8,100,339,394.966,0.0116433
1016,8,100,420,179.362,0.00963036
1017,8,100,451,225.976,0.0119825
1018,8,100,472,328.586,0.0104459
1019,8,100,443,420.381,0.0155894
1020,8,100,498,151.789,0.0152919
1021,8,100,589,240.136,0.0121064
1022,8,100,569,271.215,0.0162917
1023,8,100,568,445.46,0.0223716
1024,8,100,570,98.9706,0.00750349
1025,8,100,661,266.09,0.00880653
1026,8,100,629,314.635,0.0093912
1027,8,100,727,421.343,0.0145582
1028,8,100,710,164.759,0.00775664
1029,8,100,767,195.081,0.0153054
1030,8,100,688,309.651,0.00727734
1031,8,100,721,445.609,0.0117139
1032,8,100,849,91.4583,0.00783757
1033,8,100,858,233.892,0.0064961
1034,8,100,786,394.656,0.00627368
1035,8,100,840,499.854,0.0122063
1036,8,120,292,171,0.00476402
1037,8,120,286,297.089,0.0104274
1038,8,120,195,374.143,0.00523156
1039,8,120,241,388.791,0.00886141
1040,8,120,452,179.588,0.0143641
1041,8,120,477,228.673,0.0134512
1042,8,120,399,328.494,0.013014
1043,8,120,468,441.393,0.0174164
1044,8,120,607,121.255,0.0195029
1045,8,120,628,294.78,0.032934
1046,8,120,622,396.193,0.013383
1047,8,120,566,433.949,0.0287888
1048,8,120,683,86.4559,0.00873871
1049,8,120,755,240.32,0.0148891
1050,8,120,816,307.08,0.0168564
1051,8,120,569,377.288,0.0429826
1052,8,120,866,111.61,0.0165287
1053,8,120,861,314.143,0.0126343
1054,8,120,924,333.179,0.0183264
1055,8,120,1053,434.471,0.0157823
1056,8,120,936,168.552,0.0100103
1057,8,120,1073,242.593,0.0201725
1058,8,120,1281,323.744,0.0164882
1059,8,120,1193,468.991,0.0223914
1060,8,120,1259,116.34,0.0100185
1061,8,120,1159,277.5,0.0142387
1062,8,120,1152,382.491,0.0192889
1063,8,120,1272,452.327,0.0141125
1064,8,140,419,171.793,0.0103491
1065,8,140,411,283.212,0.014594
1066,8,140,404,381.25,0.0127834
1067,8,140,399,371.571,0.0236249
1068,8,140,813,125.644,0.0176934
1069,8,140,651,231.915,0.0359643
1070,8,140,661,288.672,0.024014
1071,8,140,656,409.475,0.0231913
1072,8,140,732,128.085,0.0242844
1073,8,140,742,275.619,0.0404033
1074,8,140,771,339.281,0.0750872
1075,8,140,719,462.808,0.0308844
1076,8,140,1060,131.155,0.0144686
1077,8,140,896,229.022,0.0391575
1078,8,140,881,275.136,0.0227158
1079,8,140,979,408.692,0.0317855
1080,8,140,1164,125.037,0.026018
1081,8,140,1285,279.317,0.0283551
1082,8,140,874,344.366,0.0186777
1083,8,140,1277,374.579,0.0228804
1084,8,140,1251,123.419,0.0159889
1085,8,140,1407,270.959,0.0160676
1086,8,140,1230,304.141,0.0275406
1087,8,140,1452,404.424,0.046958
1088,8,140,1640,109.992,0.01277
1089,8,140,1394,216.462,0.0191226
1090,8,140,2013,352.567,0.0263617
1091,8,140,2009,479.969,0.0278901
1092,8,160,544,139.415,0.0162097
1093,8,160,585,272.1,0.0275173
1094,8,160,478,356.242,0.0324663
1095,8,160,524,424.411,0.0256377
1096,8,160,736,166.237,0.0393112
1097,8,160,722,176.513,0.0403501
1098,8,160,700,371.694,0.0482336
1099,8,160,811,425.626,0.0765569
1100,8,160,1091,160.931,0.066648
1101,8,160,1133,255.44,0.0217601
1102,8,160,988,384.041,0.0995715
1103,8,160,1058,398.507,0.0655543
1104,8,160,1440,122.026,0.028811
1105,8,160,1378,260.963,0.0333972
1106,8,160,1254,333.929,0.0621736
1107,8,160,1131,413.242,0.0724477
1108,8,160,1456,116.837,0.0165992
1109,8,160,1228,165.041,0.0324553
1110,8,160,1660,328.077,0.0754427
1111,8,160,1669,432.693,0.0728096
1112,8,160,2233,97.2881,0.0507706
1113,8,160,1589,251.993,0.0500956
1114,8,160,1986,353.38,0.0365863
1115,8,160,1547,361.429,0.0812905
1116,8,160,2052,121.493,0.0138554
1117,8,160,1969,231.107,0.0366379
1118,8,160,2215,344.597,0.0234599
1119,8,160,1563,413.689,0.025483
1120,8,180,666,233.179,0.024232
1121,8,180,721,235.235,0.0553346
1122,8,180,747,354.777,0.0490134
1123,8,180,626,425.24,0.03471
1124,8,180,853,131.608,0.0247139
1125,8,180,991,205.213,0.0563404
1126,8,180,966,319.333,0.0525031
1127,8,180,1301,438.011,0.0772089
1128,8,180,1444,150.192,0.0289363
1129,8,180,1156,196.674,0.0412959
1130,8,180,1357,330.855,0.0714599
1131,8,180,1458,398.658,0.0549432
1132,8,180,1948,97.287,0.0902243
1133,8,180,1069,290.194,0.138616
1134,8,180,1535,343.058,0.130852
1135,8,180,1408,470.071,0.0467629
1136,8,180,1723,120.864,0.0734531
1137,8,180,1776,222.329,0.0660731
1138,8,180,2215,314.866,0.0418493
1139,8,180,1928,410.147,0.0616158
1140,8,180,2079,94.5581,0.0878734
1141,8,180,3119,251.345,0.0943055
1142,8,180,2445,298.733,0.037211
1143,8,180,2716,443.905,0.0451865
1144,8,180,3056,110.641,0.0352879
1145,8,180,3336,265.069,0.050519
1146,8,180,2974,309.71,0.0309831
1147,8,180,2763,458.291,0.0461104
1148,8,200,1101,151.689,0.0466175
1149,8,200,622,269.106,0.0615606
1150,8,200,661,294.509,0.0947282
1151,8,200,678,388.566,0.0767637
1152,8,200,1248,129.416,0.0412463
1153,8,200,834,235.133,0.0835164
1154,8,200,1333,345.24,0.111435
1155,8,200,1212,388.155,0.0905354
1156,8,200,1389,109.733,0.0742258
1157,8,200,1776,209.699,0.0771815
1158,8,200,1675,312.827,0.191592
1159,8,200,1727,433.962,0.136908
1160,8,200,2093,169.299,0.0620359
1161,8,200,2328,211.777,0.0874137
1162,8,200,1767,328.536,0.0614622
1163,8,200,2356,433.126,0.109707
1164,8,200,2913,82.7443,0.0341578
1165,8,200,2108,289.84,0.0486744
1166,8,200,1747,320.859,0.137005
1167,8,200,2459,403.055,0.108908
1168,8,200,3061,112.942,0.053207
1169,8,200,2927,261.782,0.0645605
1170,8,200,2389,330,0.0799034
1171,8,200,2658,418.126,0.0651299
1172,8,200,2671,92.4,0.0687482
1173,8,200,3682,260.259,0.055893
1174,8,200,4128,359.238,0.10316
1175,8,200,3084,391.171,0.119709
1176,9,80,128,252.176,0.00130138
1177,9,80,127,271.619,0.00163474
1178,9,80,129,257.5,0.00132869
1179,9,80,122,375.81,0.002983
1180,9,80,188,167.977,0.00338465
1181,9,80,186,331.093,0.00509006
1182,9,80,190,343.478,0.00616236
1183,9,80,187,455.371,0.00505827
1184,9,80,248,223.875,0.00490807
1185,9,80,257,263,0.00509384
1186,9,80,254,368.019,0.00449599
1187,9,80,255,435.688,0.00684078
1188,9,80,321,180.388,0.00611595
1189,9,80,316,225.596,0.00928798
1190,9,80,305,354.816,0.00789336
1191,9,80,323,476.544,0.00511978
1192,9,80,380,117.167,0.00563813
1193,9,80,382,275.182,0.00426365
1194,9,80,372,301.808,0.00466598
1195,9,80,384,453.133,0.00735058
1196,9,80,452,173.528,0.00420446
1197,9,80,446,206.444,0.00360841
1198,9,80,440,291.257,0.00439378
1199,9,80,420,402.378,0.004916
1200,9,80,512,144.941,0.0042361
1201,9,80,470,254.662,0.00333971
1202,9,80,511,277.167,0.00448738
1203,9,80,514,411.711,0.00442142
1204,9,100,211,168,0.00273741
1205,9,100,177,215.229,0.00256768
1206,9,100,192,365.88,0.00440702
1207,9,100,177,485.6,0.00480789
1208,9,100,297,223.553,0.0091484
1209,9,100,322,247.925,0.00811442
1210,9,100,323,263.761,0.012815
1211,9,100,327,434.73,0.00985509
1212,9,100,428,162.75,0.011498
1213,9,100,376,256.025,0.014554
1214,9,100,356,333.806,0.0128551
1215,9,100,384,444.12,0.0105708
1216,9,100,555,157.159,0.0154527
1217,9,100,462,253.81,0.0143724
1218,9,100,464,393.222,0.0119709
1219,9,100,493,410,0.0244332
1220,9,100,571,145.589,0.0107339
1221,9,100,602,271.438,0.0100312
1222,9,100,577,347.879,0.00840142
1223,9,100,620,424.525,0.0218826
1224,9,100,686,172.93,0.0103294
1225,9,100,604,301.671,0.00661633
1226,9,100,665,277.946,0.00727175
1227,9,100,732,409.5,0.00917887
1228,9,100,684,149.243,0.0080817
1229,9,100,808,254.38,0.00798297
1230,9,100,796,317.383,0.0061987
1231,9,100,723,378.024,0.0074808
1232,9,120,275,154.158,0.00485049
1233,9,120,302,214.906,0.00724219
1234,9,120,263,363.9,0.0123397
1235,9,120,314,482.304,0.0108732
1236,9,120,387,210.944,0.0128736
1237,9,120,444,256.379,0.0148349
1238,9,120,447,311.01,0.0168877
1239,9,120,396,445.804,0.0135155
1240,9,120,491,121.959,0.0128677
1241,9,120,584,213.369,0.0132383
1242,9,120,480,393,0.0163478
1243,9,120,586,479.514,0.0463418
1244,9,120,626,127.092,0.0258198
1245,9,120,756,197.694,0.0132614
1246,9,120,770,329.449,0.015206
1247,9,120,768,475.356,0.0416875
1248,9,120,814,189.536,0.0138128
1249,9,120,892,242.804,0.0137511
1250,9,120,927,306.213,0.0338517
1251,9,120,849,419.851,0.0167419
1252,9,120,938,123.516,0.0109529
1253,9,120,990,177.461,0.0138826
1254,9,120,928,319.699,0.0178189
1255,9,120,1017,440.88,0.0167853
1256,9,120,1086,124.991,0.014889
1257,9,120,1204,207.649,0.00837455
1258,9,120,1050,287.018,0.00944492
1259,9,120,1072,428.595,0.0113514
1260,9,140,405,188.138,0.0120281
1261,9,140,382,282.838,0.0287428
1262,9,140,358,414.891,0.0144689
1263,9,140,367,420.87,0.0222035
1264,9,140,555,157.867,0.0286672
1265,9,140,692,245.177,0.0339002
1266,9,140,648,320.659,0.0198792
1267,9,140,531,450.727,0.0400826
1268,9,140,694,189.622,0.0402
1269,9,140,777,208.447,0.0465852
1270,9,140,793,360.276,0.0395455
1271,9,140,788,455.018,0.0473192
1272,9,140,857,195.769,0.0286098
1273,9,140,1065,251.854,0.0348598
1274,9,140,1096,298.295,0.0766548
1275,9,140,881,453.165,0.0374528
1276,9,140,1044,144.69,0.03334
1277,9,140,1186,215.611,0.0219797
1278,9,140,1082,282.485,0.0210885
1279,9,140,994,386.333,0.0310644
1280,9,140,1094,119.05,0.0178782
1281,9,140,1508,223.139,0.0304951
1282,9,140,1440,320.961,0.0272058
1283,9,140,1315,463.571,0.019535
1284,9,140,1405,142.829,0.0158305
1285,9,140,1324,214.369,0.0240643
1286,9,140,1633,365.581,0.0174224
1287,9,140,1461,402.91,0.0236399
1288,9,160,464,164.684,0.0238257
1289,9,160,486,265.612,0.0343304
1290,9,160,541,269.23,0.0316103
1291,9,160,535,422.007,0.0221633
1292,9,160,794,153.443,0.0245971
1293,9,160,706,267.356,0.0361687
1294,9,160,755,291.695,0.0386887
1295,9,160,699,399.823,0.0451885
1296,9,160,1103,158.63,0.0869116
1297,9,160,977,239.664,0.0435478
1298,9,160,820,402.46,0.0678215
1299,9,160,915,479.94,0.0327518
1300,9,160,1245,98.7297,0.0479826
1301,9,160,955,228.495,0.121396
1302,9,160,1228,316.129,0.0666974
1303,9,160,1399,367.383,0.0859087
1304,9,160,1495,141.94,0.0395893
1305,9,160,1473,214.037,0.0951148
1306,9,160,1497,290.724,0.0338032
1307,9,160,1560,390.605,0.0614222
1308,9,160,2151,129.145,0.0348324
1309,9,160,1670,224.964,0.0401392
1310,9,160,1635,313.819,0.0238235
1311,9,160,1579,430.665,0.0401704
1312,9,160,1477,131.187,0.0140217
1313,9,160,2628,231.864,0.043033
1314,9,160,2076,354.826,0.0267437
1315,9,160,2233,441.69,0.0497572
1316,9,180,534,207.447,0.029741
1317,9,180,827,284.255,0.0213264
1318,9,180,654,331.791,0.0448962
1319,9,180,493,495.807,0.0737415
1320,9,180,931,160.482,0.0293038
1321,9,180,816,255.158,0.0608318
1322,9,180,811,382.667,0.0649357
1323,9,180,871,445.961,0.0875372
1324,9,180,1097,117.706,0.0545843
1325,9,180,1102,233.803,0.0846772
1326,9,180,1469,334.275,0.0637073
1327,9,180,1257,429.911,0.0551645
1328,9,180,1498,140.4,0.148675
1329,9,180,1559,197.633,0.192491
1330,9,180,1156,318.247,0.0487466
1331,9,180,1614,417.363,0.0984604
1332,9,180,1761,103.331,0.0494496
1333,9,180,1887,215.34,0.069051
1334,9,180,2014,311.102,0.172281
1335,9,180,2025,460.006,0.0783712
1336,9,180,2473,99.1257,0.0375043
1337,9,180,1577,251.826,0.0269232
1338,9,180,2391,274.104,0.0587227
1339,9,180,2415,413.481,0.0557912
1340,9,180,2694,171.579,0.0418302
1341,9,180,2716,206.527,0.0319074
1342,9,180,2386,351.673,0.0278409
1343,9,180,2906,424.096,0.0764187
1344,9,200,886,117.5,0.0413115
1345,9,200,706,292.87,0.0600947
1346,9,200,630,330.718,0.0458096
1347,9,200,726,401.969,0.153687
1348,9,200,1281,151.253,0.0859359
1349,9,200,856,335.75,0.0876563
1350,9,200,1205,359.238,0.106497
1351,9,200,1056,392.207,0.125404
1352,9,200,1711,102.101,0.119505
1353,9,200,1352,258.269,0.0891675
1354,9,200,1190,320.293,0.0774231
1355,9,200,1572,437.854,0.1345
1356,9,200,2148,157.771,0.0585092
1357,9,200,1963,202.049,0.0654447
1358,9,200,1722,293.696,0.072289
1359,9,200,1799,413.167,0.109645
1360,9,200,2453,121.885,0.103868
1361,9,200,2946,211.72,0.0925889
1362,9,200,2744,299.216,0.0701228
1363,9,200,2388,427.08,0.109445
1364,9,200,2727,126,0.120396
1365,9,200,2504,215.387,0.0734612
1366,9,200,2916,302.19,0.0482596
1367,9,200,2864,433.035,0.0725346
1368,9,200,3240,123.451,0.056507
1369,9,200,2507,238.494,0.0350343
1370,9,200,3087,401.346,0.044837
1371,9,200,3732,359.69,0.0754491
1372,10,80,115,202.375,0.000498066
1373,10,80,115,199.053,0.00104958
1374,10,80,115,238.905,0.000883108
1375,10,80,115,286.762,0.000636008
1376,10,80,172,188.476,0.00281556
1377,10,80,172,246.526,0.00424572
1378,10,80,172,300.353,0.00310738
1379,10,80,172,388.481,0.00572176
1380,10,80,230,118.641,0.0029003
1381,10,80,230,220.302,0.00367845
1382,10,80,230,338.611,0.0107245
1383,10,80,230,411.588,0.00952026
1384,10,80,288,148.548,0.00452753
1385,10,80,288,254.808,0.00399047
1386,10,80,288,307.391,0.0155727
1387,10,80,288,452.09,0.00732499
1388,10,80,345,127.42,0.0066163
1389,10,80,345,238.212,0.00603827
1390,10,80,345,332.027,0.00537475
1391,10,80,345,456.366,0.00580197
1392,10,80,403,97.9643,0.00480253
1393,10,80,403,292.479,0.0110493
1394,10,80,403,325.566,0.00391991
1395,10,80,403,453.718,0.00449582
1396,10,80,460,114.073,0.00569687
1397,10,80,460,214.986,0.00572454
1398,10,80,460,309.753,0.00353021
1399,10,80,460,402.453,0.00468411
1400,10,100,174,212.895,0.00231053
1401,10,100,181,248.649,0.00298574
1402,10,100,167,325.039,0.00355381
1403,10,100,173,455.185,0.00710486
1404,10,100,270,263.905,0.00978509
1405,10,100,270,329.484,0.0117821
1406,10,100,274,357.04,0.0130443
1407,10,100,277,446.108,0.0084402
1408,10,100,362,184,0.0126568
1409,10,100,357,202.65,0.0129121
1410,10,100,339,331.518,0.0123777
1411,10,100,358,429.423,0.0159523
1412,10,100,459,134.468,0.00976738
1413,10,100,455,261.435,0.0131941
1414,10,100,431,337.684,0.00898392
1415,10,100,444,413.316,0.0167996
1416,10,100,545,141.507,0.00719862
1417,10,100,544,267.953,0.00795164
1418,10,100,540,343.144,0.00789779
1419,10,100,544,451.021,0.011222
1420,10,100,609,133.988,0.00799816
1421,10,100,616,213.6,0.0130711
1422,10,100,632,315.096,0.0141233
1423,10,100,630,484.293,0.00843764
1424,10,100,727,149.625,0.0057932
1425,10,100,715,204.337,0.00686631
1426,10,100,654,387.802,0.00695983
1427,10,100,668,460.308,0.00818662
1428,10,120,253,198.875,0.00568161
1429,10,120,261,229.053,0.00768143
1430,10,120,261,311.988,0.00861683
1431,10,120,267,356.333,0.00991534
1432,10,120,397,143.775,0.0106773
1433,10,120,353,266.395,0.0179112
1434,10,120,378,261.024,0.0200121
1435,10,120,395,403.796,0.0174138
1436,10,120,556,151.574,0.0195592
1437,10,120,508,193.545,0.0209449
1438,10,120,532,366.973,0.0251842
1439,10,120,564,437.243,0.0265688
1440,10,120,598,174.989,0.00957144
1441,10,120,589,250.244,0.0176088
1442,10,120,689,296,0.0247314
1443,10,120,715,417.353,0.0225849
1444,10,120,768,138.978,0.0207691
1445,10,120,765,242.429,0.0243924
1446,10,120,827,326.444,0.016125
1447,10,120,705,412.324,0.0148196
1448,10,120,856,138.434,0.0104978
1449,10,120,863,169.17,0.0182874
1450,10,120,854,290.333,0.0155204
1451,10,120,917,457.492,0.0176854
1452,10,120,1058,61.3905,0.00929685
1453,10,120,1029,219.073,0.0150687
1454,10,120,1120,329.299,0.0197341
1455,10,120,998,463.942,0.0128183
1456,10,140,363,189.216,0.0105841
1457,10,140,317,226.99,0.00721504
1458,10,140,383,298.692,0.0197393
1459,10,140,350,395.717,0.0269535
1460,10,140,536,138.037,0.0275845
1461,10,140,480,309.307,0.0237401
1462,10,140,546,314.62,0.0313038
1463,10,140,599,420.231,0.0252013
1464,10,140,695,155.491,0.0280097
1465,10,140,778,252.241,0.0567611
1466,10,140,776,304.87,0.0380534
1467,10,140,653,437.008,0.0233411
1468,10,140,900,147.221,0.022112
1469,10,140,900,258.375,0.0229523
1470,10,140,1005,296.992,0.0368432
1471,10,140,897,449.711,0.0885593
1472,10,140,979,146.099,0.0229885
1473,10,140,915,226.229,0.0383746
1474,10,140,991,338.823,0.0292592
1475,10,140,1049,441.443,0.0561585
1476,10,140,1234,91.0163,0.0137137
1477,10,140,1213,211.985,0.0185196
1478,10,140,1122,378.883,0.0214262
1479,10,140,1308,445.737,0.0252329
1480,10,140,1367,107.832,0.0231102
1481,10,140,1492,157.732,0.0132756
1482,10,140,1378,328.14,0.0474543
1483,10,140,1532,432.978,0.0255681
1484,10,160,420,231.621,0.0176555
1485,10,160,448,279.105,0.0374272
1486,10,160,438,348.283,0.0369499
1487,10,160,425,426.648,0.0339347
1488,10,160,684,216.606,0.0304202
1489,10,160,691,189,0.0545468
1490,10,160,695,324.507,0.0523024
